PC1,PC2,PC3
-0.05310617095745478,0.0311099337748117,0.013808439041750949
-0.06965695837164806,0.0671575310784701,0.03791345878785083
-0.028040041094449075,0.019347186774233097,0.023963406563272317
-0.08715139850883197,0.026097949722932858,0.056086269915599035
-0.07359736892296526,-0.014451207404075544,0.007870659365468206
-0.011215807581535779,-0.004115341176233141,0.05365051203259331
-0.011214357020765318,-0.0041126820942725215,0.05365133202843757
-0.08713680445986839,0.026102958102307054,0.05608468362654335
-0.011214357020765318,-0.0041126820942725215,0.05365133202843757
-0.07360413173957495,-0.014453258419407972,0.007869833666122511
-0.011215807581535779,-0.004115341176233141,0.05365051203259331
-0.08715139850883197,0.026097949722932858,0.056086269915599035
-0.028042159907167786,0.019348546248169392,0.023963741052266972
-0.08713680445986839,0.026102958102307054,0.05608468362654335
-0.01822839911174201,0.008120459234441029,0.02092202924832734
-0.01822895754275303,0.008120150611837608,0.020922494764775753
0.01590880374558272,0.03202174662324807,-0.022261610486563617
0.01590880374558272,0.03202174662324807,-0.022261610486563617
-0.01822895754275303,0.008120150611837608,0.020922494764775753
0.01591023729063887,0.03202223289366521,-0.02226150034613031
-0.01822839911174201,0.008120459234441029,0.02092202924832734
0.01591023729063887,0.03202223289366521,-0.02226150034613031
-0.00855748152760131,0.037222149281644995,-0.009005580277219974
0.06767302532556056,0.07256479211951723,0.030733274142418145
-0.008558559388654964,0.037221677075947104,-0.009005549705496635
0.06767839463833059,0.07256639805773342,0.030733558790917784
0.02502950762716221,0.049757193444448386,0.015376119623651749
-0.008558559388654964,0.037221677075947104,-0.009005549705496635
0.1354835282575708,0.07283330224377017,-0.040160157077432396
0.06767839463833059,0.07256639805773342,0.030733558790917784
0.025033821272241383,0.04975870492038585,0.015375269160312493
0.13548611159321244,0.07283402180879302,-0.0401602691293665
-0.00855748152760131,0.037222149281644995,-0.009005580277219974
0.06767302532556056,0.07256479211951723,0.030733274142418145
0.05717745125356135,0.04225825327403929,0.030062982085758343
0.07532738238468717,0.049869850356805925,0.008825581580025877
0.05717745125356135,0.04225825327403929,0.030062982085758343
0.07357385078470924,-0.005178987546207194,0.07165902871597349
0.001332002830994459,-0.006684506250596544,0.008062653753052089
0.13548611159321244,0.07283402180879302,-0.0401602691293665
0.05716898813616254,0.04225599347637209,0.030057693076671124
0.07533584485715494,0.049872109970906575,0.008830870209587414
0.07359053752602342,-0.0051755220144035115,0.07166782757541036
0.05716898813616254,0.04225599347637209,0.030057693076671124
0.0013394785617654621,-0.006682841549263968,0.00806470464638221
0.1354835282575708,0.07283330224377017,-0.040160157077432396
0.08536938103982497,0.05532858906845107,-0.024548377024583956
-0.04639365364026029,0.05859608542275862,0.01317475296451892
0.001332002830994459,-0.006684506250596544,0.008062653753052089
-0.05333482245175625,0.09490260318218137,0.0367952608983578
0.0853664884166051,0.05532794980508722,-0.02455116787314625
0.0013394785617654621,-0.006682841549263968,0.00806470464638221
-0.0463891116082942,0.058597864854031304,0.013169526651571825
-0.05334268914302727,0.09490063098093955,0.03679036867617648
-0.04639365364026029,0.05859608542275862,0.01317475296451892
0.025390083354378187,0.07586512642403904,0.0008533880056868729
0.004834003107160005,-0.015881012671673928,0.05235521779197267
-0.013969611488665986,0.07399822850523784,-0.009796901175677756
0.08512398280621536,-0.025240505574881254,0.03223209809504831
-0.013961270046339888,0.07399962709802362,-0.0097918390137775
-0.0463891116082942,0.058597864854031304,0.013169526651571825
0.004820326464050154,-0.01588795118564494,0.05235660999758657
-0.013961270046339888,0.07399962709802362,-0.0097918390137775
0.025388314451073535,0.07586492542057519,0.000852480313188117
-0.013969611488665986,0.07399822850523784,-0.009796901175677756
0.08513256792804014,-0.02523781689260197,0.032234342954751215
0.08512398280621536,-0.025240505574881254,0.03223209809504831
0.020279784694231133,0.004748658643273835,0.046415644334072116
0.004820326464050154,-0.01588795118564494,0.05235660999758657
0.04869402013554342,0.005022323492290313,0.003962451808022948
0.02023432512732752,0.0047348156711538684,0.046415999122452686
0.08513256792804014,-0.02523781689260197,0.032234342954751215
0.004834003107160005,-0.015881012671673928,0.05235521779197267
0.04867607216012344,0.005016756704729513,0.003961087830739345
0.013898996102078847,0.06298417911720493,0.061174505840031194
0.013898995661273686,0.062984178974813,0.061174505961911076
0.013898995661273686,0.062984178974813,0.061174505961911076
0.013898996102078847,0.06298417911720493,0.061174505840031194
0.035088934812483416,0.06721860541452385,0.0013105289032292033
0.008775889886440551,0.07421375501238463,-0.04400029204324086
0.03494137407568112,0.07406534268661429,0.027521333482769493
0.035088934812483416,0.06721860541452385,0.0013105289032292033
0.008864277779877291,0.07424200864123993,-0.04400086504097791
0.035040843919177535,0.06720347691545339,0.0013085251963339383
0.034909441908760316,0.07405443399990916,0.027523310401330485
0.035040843919177535,0.06720347691545339,0.0013085251963339383
0.14667031185517354,0.05974058625963685,-0.03801212815336014
0.044793656688958065,0.05884590411514038,0.02987178574194334
0.10153591969302812,0.013876008789792092,0.011108372926327836
